SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Maintaining Control,UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Assaulting Officer(s),UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
Hispanic,Resisting Arrest,UNDEFINED
