SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
Black,Other / Non-Compliant,White
